transaction_id,transaction_date,transaction_time,order_id,day_of_week,hour,transaction_qty,store_id,store_location,product_id,unit_price,total_sale,product_category,product_type,product_size,product_detail
16989,31/01/2023,08:25:02 a. m.,4039,Martes,8,1,5,Lower Manhattan,78,4.50,4.50,bakery,Scone,Estándar,Scottish Cream Scone 
17002,31/01/2023,08:34:49 a. m.,4040,Martes,8,2,5,Lower Manhattan,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
17012,31/01/2023,08:43:29 a. m.,4041,Martes,8,2,5,Lower Manhattan,43,3.00,6.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
17013,31/01/2023,08:43:34 a. m.,4042,Martes,8,1,5,Lower Manhattan,38,3.75,3.75,coffee,Barista Espresso,Estándar,Latte
17014,31/01/2023,08:43:34 a. m.,4042,Martes,8,2,5,Lower Manhattan,65,0.80,1.60,flavours,Sugar free syrup,Estándar,Sugar Free Vanilla syrup
17015,31/01/2023,08:45:13 a. m.,4043,Martes,8,2,5,Lower Manhattan,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
17016,31/01/2023,08:45:13 a. m.,4043,Martes,8,1,5,Lower Manhattan,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
17019,31/01/2023,08:48:53 a. m.,4044,Martes,8,2,5,Lower Manhattan,61,4.75,9.50,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
17022,31/01/2023,09:00:25 a. m.,4045,Martes,9,2,5,Lower Manhattan,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
17026,31/01/2023,09:02:43 a. m.,4046,Martes,9,2,5,Lower Manhattan,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
17027,31/01/2023,09:02:43 a. m.,4046,Martes,9,1,5,Lower Manhattan,70,3.25,3.25,bakery,Scone,Estándar,Cranberry Scone
17029,31/01/2023,09:04:38 a. m.,4047,Martes,9,1,5,Lower Manhattan,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
17030,31/01/2023,09:04:38 a. m.,4047,Martes,9,1,5,Lower Manhattan,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
17031,31/01/2023,09:04:46 a. m.,4048,Martes,9,2,5,Lower Manhattan,36,3.75,7.50,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
17032,31/01/2023,09:04:46 a. m.,4048,Martes,9,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
17040,31/01/2023,09:06:52 a. m.,4049,Martes,9,1,5,Lower Manhattan,54,2.50,2.50,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
17046,31/01/2023,09:11:46 a. m.,4050,Martes,9,2,5,Lower Manhattan,42,2.50,5.00,tea,Brewed herbal tea,Rg,Lemon Grass Rg
17049,31/01/2023,09:18:18 a. m.,4051,Martes,9,1,5,Lower Manhattan,24,3.00,3.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
17050,31/01/2023,09:18:18 a. m.,4051,Martes,9,1,5,Lower Manhattan,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
17051,31/01/2023,09:18:23 a. m.,4052,Martes,9,1,5,Lower Manhattan,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
17067,31/01/2023,09:42:12 a. m.,4053,Martes,9,1,5,Lower Manhattan,49,3.00,3.00,tea,Brewed Black tea,Lg,English Breakfast Lg
17068,31/01/2023,09:42:12 a. m.,4053,Martes,9,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
17073,31/01/2023,09:45:43 a. m.,4054,Martes,9,1,5,Lower Manhattan,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
17079,31/01/2023,09:49:23 a. m.,4055,Martes,9,2,5,Lower Manhattan,30,3.00,6.00,coffee,Gourmet brewed coffee,Lg,Columbian Medium Roast Lg
17080,31/01/2023,09:49:23 a. m.,4055,Martes,9,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
17081,31/01/2023,09:49:54 a. m.,4056,Martes,9,2,5,Lower Manhattan,31,2.20,4.40,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
17093,31/01/2023,10:01:12 a. m.,4057,Martes,10,2,5,Lower Manhattan,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
17094,31/01/2023,10:01:12 a. m.,4057,Martes,10,1,5,Lower Manhattan,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
17095,31/01/2023,10:01:12 a. m.,4057,Martes,10,1,5,Lower Manhattan,1,18.00,18.00,coffee beans,Organic Beans,Estándar,Brazilian - Organic
17097,31/01/2023,10:03:21 a. m.,4058,Martes,10,2,5,Lower Manhattan,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
17098,31/01/2023,10:04:53 a. m.,4059,Martes,10,1,5,Lower Manhattan,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
17103,31/01/2023,10:08:27 a. m.,4060,Martes,10,2,5,Lower Manhattan,35,3.10,6.20,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
17111,31/01/2023,10:17:32 a. m.,4061,Martes,10,1,5,Lower Manhattan,58,3.50,3.50,drinking chocolate,Hot chocolate,Rg,Dark chocolate Rg
17116,31/01/2023,10:24:37 a. m.,4062,Martes,10,2,5,Lower Manhattan,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
17121,31/01/2023,10:31:40 a. m.,4063,Martes,10,2,5,Lower Manhattan,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
17122,31/01/2023,10:31:40 a. m.,4063,Martes,10,1,5,Lower Manhattan,1,18.00,18.00,coffee beans,Organic Beans,Estándar,Brazilian - Organic
17131,31/01/2023,10:45:46 a. m.,4064,Martes,10,2,5,Lower Manhattan,50,2.50,5.00,tea,Brewed Black tea,Rg,Earl Grey Rg
17132,31/01/2023,10:45:46 a. m.,4064,Martes,10,1,5,Lower Manhattan,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
17134,31/01/2023,10:48:18 a. m.,4065,Martes,10,1,5,Lower Manhattan,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
17136,31/01/2023,10:51:28 a. m.,4066,Martes,10,3,5,Lower Manhattan,52,2.50,7.50,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
17137,31/01/2023,10:51:28 a. m.,4066,Martes,10,1,5,Lower Manhattan,72,3.25,3.25,bakery,Scone,Estándar,Ginger Scone
17139,31/01/2023,10:54:16 a. m.,4067,Martes,10,2,5,Lower Manhattan,39,4.25,8.50,coffee,Barista Espresso,Rg,Latte Rg
17142,31/01/2023,10:54:38 a. m.,4068,Martes,10,2,5,Lower Manhattan,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
17147,31/01/2023,10:58:36 a. m.,4069,Martes,10,1,5,Lower Manhattan,49,3.00,3.00,tea,Brewed Black tea,Lg,English Breakfast Lg
17150,31/01/2023,11:02:11 a. m.,4070,Martes,11,1,5,Lower Manhattan,54,2.50,2.50,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
17162,31/01/2023,11:22:02 a. m.,4071,Martes,11,1,5,Lower Manhattan,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
17163,31/01/2023,11:23:05 a. m.,4072,Martes,11,1,5,Lower Manhattan,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
17164,31/01/2023,11:23:05 a. m.,4072,Martes,11,1,5,Lower Manhattan,64,0.80,0.80,flavours,Regular syrup,Estándar,Hazelnut syrup
17178,31/01/2023,11:46:21 a. m.,4073,Martes,11,1,5,Lower Manhattan,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
17181,31/01/2023,11:53:50 a. m.,4074,Martes,11,2,5,Lower Manhattan,44,2.50,5.00,tea,Brewed herbal tea,Rg,Peppermint Rg
17184,31/01/2023,11:56:36 a. m.,4075,Martes,11,1,5,Lower Manhattan,61,4.75,4.75,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
17185,31/01/2023,11:59:23 a. m.,4076,Martes,11,1,5,Lower Manhattan,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
17187,31/01/2023,12:04:29 p. m.,4077,Martes,12,1,5,Lower Manhattan,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
17188,31/01/2023,12:04:29 p. m.,4077,Martes,12,1,5,Lower Manhattan,63,0.80,0.80,flavours,Regular syrup,Estándar,Carmel syrup
17192,31/01/2023,12:16:53 p. m.,4078,Martes,12,2,5,Lower Manhattan,23,2.50,5.00,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
17193,31/01/2023,12:16:53 p. m.,4078,Martes,12,1,5,Lower Manhattan,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
17194,31/01/2023,12:18:18 p. m.,4079,Martes,12,2,5,Lower Manhattan,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
17204,31/01/2023,12:38:45 p. m.,4080,Martes,12,1,5,Lower Manhattan,40,3.75,3.75,coffee,Barista Espresso,Estándar,Cappuccino
17205,31/01/2023,12:38:45 p. m.,4080,Martes,12,1,5,Lower Manhattan,70,3.25,3.25,bakery,Scone,Estándar,Cranberry Scone
17215,31/01/2023,01:06:34 p. m.,4081,Martes,13,2,5,Lower Manhattan,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
17219,31/01/2023,01:12:49 p. m.,4082,Martes,13,2,5,Lower Manhattan,26,3.00,6.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
17220,31/01/2023,01:15:14 p. m.,4083,Martes,13,1,5,Lower Manhattan,57,3.10,3.10,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
17221,31/01/2023,01:16:16 p. m.,4084,Martes,13,2,5,Lower Manhattan,29,2.50,5.00,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
17222,31/01/2023,01:16:16 p. m.,4084,Martes,13,1,5,Lower Manhattan,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
17224,31/01/2023,01:37:35 p. m.,4085,Martes,13,1,5,Lower Manhattan,31,2.20,2.20,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
17226,31/01/2023,01:48:55 p. m.,4086,Martes,13,2,5,Lower Manhattan,60,3.75,7.50,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
17231,31/01/2023,02:00:54 p. m.,4087,Martes,14,1,5,Lower Manhattan,33,3.50,3.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
17234,31/01/2023,02:15:14 p. m.,4088,Martes,14,1,5,Lower Manhattan,32,3.00,3.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
17235,31/01/2023,02:15:14 p. m.,4088,Martes,14,1,5,Lower Manhattan,74,3.50,3.50,bakery,Biscotti,Estándar,Ginger Biscotti
17236,31/01/2023,02:15:31 p. m.,4089,Martes,14,2,5,Lower Manhattan,45,3.00,6.00,tea,Brewed herbal tea,Lg,Peppermint Lg
17237,31/01/2023,02:16:10 p. m.,4090,Martes,14,1,5,Lower Manhattan,61,4.75,4.75,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
17244,31/01/2023,02:35:15 p. m.,4091,Martes,14,2,5,Lower Manhattan,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
17245,31/01/2023,02:35:15 p. m.,4091,Martes,14,1,5,Lower Manhattan,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
17251,31/01/2023,02:59:54 p. m.,4092,Martes,14,2,5,Lower Manhattan,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
17254,31/01/2023,03:24:21 p. m.,4093,Martes,15,3,5,Lower Manhattan,55,4.00,12.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
17255,31/01/2023,03:24:21 p. m.,4093,Martes,15,1,5,Lower Manhattan,7,19.75,19.75,coffee beans,Premium Beans,Estándar,Jamacian Coffee River
17263,31/01/2023,04:01:56 p. m.,4094,Martes,16,2,5,Lower Manhattan,35,3.10,6.20,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
17271,31/01/2023,04:24:49 p. m.,4095,Martes,16,1,5,Lower Manhattan,38,3.75,3.75,coffee,Barista Espresso,Estándar,Latte
17272,31/01/2023,04:24:49 p. m.,4095,Martes,16,1,5,Lower Manhattan,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
17274,31/01/2023,04:27:39 p. m.,4096,Martes,16,1,5,Lower Manhattan,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
17275,31/01/2023,04:28:58 p. m.,4097,Martes,16,3,5,Lower Manhattan,36,3.75,11.25,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
17276,31/01/2023,04:28:58 p. m.,4097,Martes,16,1,5,Lower Manhattan,6,21.00,21.00,coffee beans,Gourmet Beans,Estándar,Ethiopia
17282,31/01/2023,04:40:19 p. m.,4098,Martes,16,1,5,Lower Manhattan,46,2.50,2.50,tea,Brewed Green tea,Rg,Serenity Green Tea Rg
17284,31/01/2023,04:51:05 p. m.,4099,Martes,16,3,5,Lower Manhattan,33,3.50,10.50,coffee,Gourmet brewed coffee,Lg,Ethiopia Lg
17287,31/01/2023,04:57:15 p. m.,4100,Martes,16,3,5,Lower Manhattan,31,2.20,6.60,coffee,Gourmet brewed coffee,Sm,Ethiopia Sm
17288,31/01/2023,04:57:48 p. m.,4101,Martes,16,1,5,Lower Manhattan,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
17289,31/01/2023,04:57:48 p. m.,4101,Martes,16,1,5,Lower Manhattan,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
17300,31/01/2023,05:38:20 p. m.,4102,Martes,17,2,5,Lower Manhattan,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
17304,31/01/2023,05:49:26 p. m.,4103,Martes,17,1,5,Lower Manhattan,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
17306,31/01/2023,05:54:18 p. m.,4104,Miércoles,17,1,5,Lower Manhattan,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
17307,31/01/2023,05:55:51 p. m.,4105,Miércoles,17,2,5,Lower Manhattan,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
17308,31/01/2023,05:55:51 p. m.,4105,Miércoles,17,1,5,Lower Manhattan,79,3.75,3.75,bakery,Scone,Estándar,Jumbo Savory Scone
17310,31/01/2023,06:07:40 p. m.,4106,Miércoles,18,2,5,Lower Manhattan,35,3.10,6.20,coffee,Premium brewed coffee,Rg,Jamaican Coffee River Rg
17343,31/01/2023,08:01:09 p. m.,4107,Miércoles,20,1,5,Lower Manhattan,25,2.20,2.20,coffee,Organic brewed coffee,Sm,Brazilian Sm
17344,01/02/2023,07:07:09 a. m.,4108,Miércoles,7,2,5,Lower Manhattan,59,4.50,9.00,drinking chocolate,Hot chocolate,Lg,Dark chocolate Lg
17345,01/02/2023,07:09:09 a. m.,4109,Miércoles,7,1,5,Lower Manhattan,49,3.00,3.00,tea,Brewed Black tea,Lg,English Breakfast Lg
17346,01/02/2023,07:15:02 a. m.,4110,Miércoles,7,1,5,Lower Manhattan,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
17347,01/02/2023,07:18:04 a. m.,4111,Miércoles,7,1,5,Lower Manhattan,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
17348,01/02/2023,07:22:41 a. m.,4112,Miércoles,7,1,5,Lower Manhattan,40,3.75,3.75,coffee,Barista Espresso,Estándar,Cappuccino
17349,01/02/2023,07:24:20 a. m.,4113,Miércoles,7,1,5,Lower Manhattan,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
17350,01/02/2023,07:25:39 a. m.,4114,Miércoles,7,2,5,Lower Manhattan,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
17351,01/02/2023,07:27:26 a. m.,4115,Miércoles,7,2,5,Lower Manhattan,53,3.00,6.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
17352,01/02/2023,07:32:03 a. m.,4116,Miércoles,7,2,5,Lower Manhattan,61,4.75,9.50,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
17353,01/02/2023,07:41:18 a. m.,4117,Miércoles,7,2,5,Lower Manhattan,34,2.45,4.90,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
17354,01/02/2023,07:45:51 a. m.,4118,Miércoles,7,1,5,Lower Manhattan,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
17355,01/02/2023,07:46:28 a. m.,4119,Miércoles,7,2,5,Lower Manhattan,24,3.00,6.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
17356,01/02/2023,07:46:28 a. m.,4119,Miércoles,7,1,5,Lower Manhattan,72,3.25,3.25,bakery,Scone,Estándar,Ginger Scone
17357,01/02/2023,07:49:41 a. m.,4120,Miércoles,7,2,5,Lower Manhattan,50,2.50,5.00,tea,Brewed Black tea,Rg,Earl Grey Rg
17358,01/02/2023,07:51:55 a. m.,4121,Miércoles,7,2,5,Lower Manhattan,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
17359,01/02/2023,07:52:17 a. m.,4122,Miércoles,7,2,5,Lower Manhattan,34,2.45,4.90,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
17360,01/02/2023,07:52:36 a. m.,4123,Miércoles,7,2,5,Lower Manhattan,87,3.00,6.00,coffee,Barista Espresso,Estándar,Ouro Brasileiro shot
17361,01/02/2023,07:53:55 a. m.,4124,Miércoles,7,1,5,Lower Manhattan,25,2.20,2.20,coffee,Organic brewed coffee,Sm,Brazilian Sm
17362,01/02/2023,08:00:35 a. m.,4125,Miércoles,8,1,5,Lower Manhattan,36,3.75,3.75,coffee,Premium brewed coffee,Lg,Jamaican Coffee River Lg
17363,01/02/2023,08:00:35 a. m.,4125,Miércoles,8,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
17364,01/02/2023,08:13:31 a. m.,4126,Miércoles,8,2,5,Lower Manhattan,54,2.50,5.00,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
17365,01/02/2023,08:18:52 a. m.,4127,Miércoles,8,1,5,Lower Manhattan,51,3.00,3.00,tea,Brewed Black tea,Lg,Earl Grey Lg
17366,01/02/2023,08:24:26 a. m.,4128,Miércoles,8,2,5,Lower Manhattan,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
17367,01/02/2023,08:24:26 a. m.,4128,Miércoles,8,1,5,Lower Manhattan,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
17371,01/02/2023,08:29:51 a. m.,4129,Miércoles,8,2,5,Lower Manhattan,32,3.00,6.00,coffee,Gourmet brewed coffee,Rg,Ethiopia Rg
17376,01/02/2023,08:33:08 a. m.,4130,Miércoles,8,1,5,Lower Manhattan,43,3.00,3.00,tea,Brewed herbal tea,Lg,Lemon Grass Lg
17377,01/02/2023,08:33:08 a. m.,4130,Miércoles,8,1,5,Lower Manhattan,76,3.50,3.50,bakery,Biscotti,Estándar,Chocolate Chip Biscotti
17378,01/02/2023,08:35:03 a. m.,4131,Miércoles,8,2,5,Lower Manhattan,45,3.00,6.00,tea,Brewed herbal tea,Lg,Peppermint Lg
17379,01/02/2023,08:35:03 a. m.,4131,Miércoles,8,1,5,Lower Manhattan,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
17384,01/02/2023,08:51:38 a. m.,4132,Miércoles,8,2,5,Lower Manhattan,57,3.10,6.20,tea,Brewed Chai tea,Lg,Spicy Eye Opener Chai Lg
17385,01/02/2023,08:52:32 a. m.,4133,Miércoles,8,1,5,Lower Manhattan,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
17386,01/02/2023,08:54:33 a. m.,4134,Miércoles,8,2,5,Lower Manhattan,27,3.50,7.00,coffee,Organic brewed coffee,Lg,Brazilian Lg
17387,01/02/2023,08:56:33 a. m.,4135,Miércoles,8,1,5,Lower Manhattan,50,2.50,2.50,tea,Brewed Black tea,Rg,Earl Grey Rg
17389,01/02/2023,09:10:56 a. m.,4136,Miércoles,9,1,5,Lower Manhattan,54,2.50,2.50,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
17390,01/02/2023,09:11:06 a. m.,4137,Miércoles,9,1,5,Lower Manhattan,56,2.55,2.55,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
17391,01/02/2023,09:11:06 a. m.,4137,Miércoles,9,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
17392,01/02/2023,09:13:01 a. m.,4138,Miércoles,9,1,5,Lower Manhattan,44,2.50,2.50,tea,Brewed herbal tea,Rg,Peppermint Rg
17393,01/02/2023,09:13:15 a. m.,4139,Miércoles,9,2,5,Lower Manhattan,56,2.55,5.10,tea,Brewed Chai tea,Rg,Spicy Eye Opener Chai Rg
17394,01/02/2023,09:14:16 a. m.,4140,Miércoles,9,1,5,Lower Manhattan,48,2.50,2.50,tea,Brewed Black tea,Rg,English Breakfast Rg
17397,01/02/2023,09:16:51 a. m.,4141,Miércoles,9,1,5,Lower Manhattan,54,2.50,2.50,tea,Brewed Chai tea,Rg,Morning Sunrise Chai Rg
17398,01/02/2023,09:19:21 a. m.,4142,Miércoles,9,2,5,Lower Manhattan,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
17400,01/02/2023,09:20:36 a. m.,4143,Miércoles,9,2,5,Lower Manhattan,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
17401,01/02/2023,09:23:33 a. m.,4144,Miércoles,9,1,5,Lower Manhattan,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
17403,01/02/2023,09:37:37 a. m.,4145,Miércoles,9,1,5,Lower Manhattan,37,3.00,3.00,coffee,Barista Espresso,Estándar,Espresso shot
17404,01/02/2023,09:40:46 a. m.,4146,Miércoles,9,1,5,Lower Manhattan,61,4.75,4.75,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
17405,01/02/2023,09:41:24 a. m.,4147,Miércoles,9,1,5,Lower Manhattan,55,4.00,4.00,tea,Brewed Chai tea,Lg,Morning Sunrise Chai Lg
17406,01/02/2023,09:41:37 a. m.,4148,Miércoles,9,1,5,Lower Manhattan,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
17407,01/02/2023,09:44:46 a. m.,4149,Miércoles,9,1,5,Lower Manhattan,24,3.00,3.00,coffee,Drip coffee,Lg,Our Old Time Diner Blend Lg
17408,01/02/2023,09:46:46 a. m.,4150,Miércoles,9,2,5,Lower Manhattan,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
17411,01/02/2023,09:50:44 a. m.,4151,Miércoles,9,2,5,Lower Manhattan,37,3.00,6.00,coffee,Barista Espresso,Estándar,Espresso shot
17412,01/02/2023,09:50:44 a. m.,4151,Miércoles,9,1,5,Lower Manhattan,69,3.25,3.25,bakery,Biscotti,Estándar,Hazelnut Biscotti
17416,01/02/2023,09:55:02 a. m.,4152,Miércoles,9,1,5,Lower Manhattan,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
17417,01/02/2023,09:55:02 a. m.,4152,Miércoles,9,1,5,Lower Manhattan,70,3.25,3.25,bakery,Scone,Estándar,Cranberry Scone
17422,01/02/2023,10:05:01 a. m.,4153,Miércoles,10,2,5,Lower Manhattan,61,4.75,9.50,drinking chocolate,Hot chocolate,Lg,Sustainably Grown Organic Lg
17425,01/02/2023,10:13:58 a. m.,4154,Miércoles,10,1,5,Lower Manhattan,53,3.00,3.00,tea,Brewed Chai tea,Lg,Traditional Blend Chai Lg
17426,01/02/2023,10:14:49 a. m.,4155,Miércoles,10,1,5,Lower Manhattan,26,3.00,3.00,coffee,Organic brewed coffee,Rg,Brazilian Rg
17427,01/02/2023,10:14:49 a. m.,4155,Miércoles,10,1,5,Lower Manhattan,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
17430,01/02/2023,10:18:52 a. m.,4156,Miércoles,10,2,5,Lower Manhattan,25,2.20,4.40,coffee,Organic brewed coffee,Sm,Brazilian Sm
17431,01/02/2023,10:19:42 a. m.,4157,Miércoles,10,2,5,Lower Manhattan,23,2.50,5.00,coffee,Drip coffee,Rg,Our Old Time Diner Blend Rg
17432,01/02/2023,10:22:06 a. m.,4158,Miércoles,10,1,5,Lower Manhattan,22,2.00,2.00,coffee,Drip coffee,Sm,Our Old Time Diner Blend Sm
17433,01/02/2023,10:22:06 a. m.,4158,Miércoles,10,1,5,Lower Manhattan,77,3.00,3.00,bakery,Scone,Estándar,Oatmeal Scone
17437,01/02/2023,10:35:40 a. m.,4159,Miércoles,10,1,5,Lower Manhattan,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
17442,01/02/2023,11:03:25 a. m.,4160,Miércoles,11,2,5,Lower Manhattan,47,3.00,6.00,tea,Brewed Green tea,Lg,Serenity Green Tea Lg
17443,01/02/2023,11:03:25 a. m.,4160,Miércoles,11,1,5,Lower Manhattan,75,3.50,3.50,bakery,Pastry,Estándar,Croissant
17448,01/02/2023,11:16:30 a. m.,4161,Miércoles,11,1,5,Lower Manhattan,87,3.00,3.00,coffee,Barista Espresso,Estándar,Ouro Brasileiro shot
17453,01/02/2023,11:21:04 a. m.,4162,Miércoles,11,2,5,Lower Manhattan,51,3.00,6.00,tea,Brewed Black tea,Lg,Earl Grey Lg
17463,01/02/2023,11:39:14 a. m.,4163,Miércoles,11,1,5,Lower Manhattan,60,3.75,3.75,drinking chocolate,Hot chocolate,Rg,Sustainably Grown Organic Rg
17464,01/02/2023,11:39:14 a. m.,4163,Miércoles,11,1,5,Lower Manhattan,71,3.75,3.75,bakery,Pastry,Estándar,Chocolate Croissant
17470,01/02/2023,11:45:43 a. m.,4164,Miércoles,11,1,5,Lower Manhattan,39,4.25,4.25,coffee,Barista Espresso,Rg,Latte Rg
17479,01/02/2023,11:50:58 a. m.,4165,Miércoles,11,2,5,Lower Manhattan,45,3.00,6.00,tea,Brewed herbal tea,Lg,Peppermint Lg
17480,01/02/2023,11:51:41 a. m.,4166,Miércoles,11,2,5,Lower Manhattan,48,2.50,5.00,tea,Brewed Black tea,Rg,English Breakfast Rg
17481,01/02/2023,11:54:30 a. m.,4167,Miércoles,11,1,5,Lower Manhattan,34,2.45,2.45,coffee,Premium brewed coffee,Sm,Jamaican Coffee River Sm
17482,01/02/2023,11:57:28 a. m.,4168,Miércoles,11,2,5,Lower Manhattan,52,2.50,5.00,tea,Brewed Chai tea,Rg,Traditional Blend Chai Rg
17483,01/02/2023,12:00:20 p. m.,4169,Miércoles,12,1,5,Lower Manhattan,29,2.50,2.50,coffee,Gourmet brewed coffee,Rg,Columbian Medium Roast Rg
